ID,survey_time,surv_t,feed,trip_purp,ac_st,mode,tt,tc,b1,b2,b3,b4,b5,c1,c2,c3,c4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
298,11:35:00 AM,2,1,4,5,2,15,35,0,1,0,0,1,0,0,0,0,6,4,30,1,4,20,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,2.3,7,35,2.3,20,10,2.3,15,16.5,2.2,31,0,2.3,10.8,55,2.2,17.8,50,2.3,12.5,130
299,11:38:00 AM,2,1,4,6,7,5,10,0,1,0,0,0,0,0,0,0,6,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.7,13,56,3.8,33,10,3.7,24.1,23.5,3.3,45,0,3.7,17.4,76,3.3,26.7,65,3.7,20.1,151
300,11:41:00 AM,2,1,2,5,1,5,10,1,0,0,0,1,0,0,1,0,5,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
301,11:29:00 AM,2,1,2,16,2,15,35,1,0,0,0,0,0,0,1,0,5,2,30,0,1,20,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.5,7,10,0.6,3.9,10,0.5,7,0,0.6,2.8,29,0.5,4,20,0.6,3.3,100
302,11:15:00 AM,2,1,4,11,1,15,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,3.4,8,51,0.6,8,10,3.4,22.2,22,0.6,8,0,3.4,16,71,0.6,4.8,25,3.4,18.5,142
303,11:44:00 AM,2,1,6,5,1,5,10,0,0,0,0,0,0,1,0,0,5,6,40,1,2,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
304,11:41:00 AM,2,1,1,8,2,15,35,0,0,0,0,0,0,0,0,0,4,1,40,0,5,60,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,7,23,1,14,10,1.5,9.8,15,1,14,0,1.5,7.1,43,1,8.1,30,1.5,8.2,100
305,11:52:00 AM,2,1,2,6,2,15,35,0,0,0,0,0,0,0,0,0,5,2,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
306,11:05:00 AM,2,1,4,5,2,15,35,0,1,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.2,9,33,1.8,26,10,2.2,14.3,16,1.8,26,0,2.2,10.4,53,1.8,14.5,40,2.2,12,130
307,11:55:00 AM,2,1,8,5,2,15,35,1,0,0,0,0,0,0,0,0,4,1,30,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.7,11,10,1.1,7.2,15,0.7,11,0,1.1,5.2,37,0.7,5.7,25,1.1,6,100
308,11:25:00 AM,2,1,6,5,1,5,10,0,0,0,1,0,0,0,1,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.4,6,10,0.6,3.9,10,0.4,6,0,0.6,2.8,29,0.4,3.2,20,0.6,3.3,100
309,12:00:00 PM,2,1,2,5,1,5,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,6.9,21,104,6.6,43,15,6.9,45,39.5,5.8,81,0,6.9,32.5,124,5.8,46.9,105,6.9,37.5,247
310,11:15:00 AM,2,1,6,5,1,5,10,0,0,0,0,1,0,0,0,0,4,4,40,0,3,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.7,11,10,1.1,7.2,15,0.7,11,0,1.1,5.2,37,0.7,5.7,25,1.1,6,100
311,12:36:00 PM,2,1,4,5,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,1,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.1,4,17,0.7,11,10,1.1,7.2,15,0.7,11,0,1.1,5.2,37,0.7,5.7,25,1.1,6,100
312,12:42:00 PM,2,1,4,5,1,5,10,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,8.8,25,132,8,57,20,8.8,57.3,49,6.8,95,0,8.8,41.4,152,6.8,54.9,125,8.8,47.9,304
313,11:25:00 AM,2,1,8,5,1,5,10,0,0,0,0,0,0,0,0,0,3,8,30,0,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
314,11:48:00 AM,2,1,6,12,1,15,10,0,0,0,1,0,0,0,0,0,4,6,30,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.5,3,8,0.5,7,10,0.5,3.3,10,0.5,7,0,0.5,2.4,28,0.5,4,20,0.5,2.7,100
315,12:48:00 PM,2,1,2,14,1,5,10,1,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
316,11:35:00 AM,2,1,3,5,2,15,10,0,0,0,1,0,0,0,0,0,4,3,40,1,2,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,7.2,19,108,7.2,46,20,7.2,46.9,41,5.7,79,0,7.2,33.9,128,5.7,46.1,105,7.2,39.2,256
317,12:10:00 PM,2,1,4,11,1,5,10,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,7.3,19,110,7.8,44,20,7.3,47.6,41.5,7.3,100,0,7.3,34.4,130,7.3,59,130,7.3,39.7,259
318,12:07:00 PM,2,1,4,13,2,15,35,0,1,0,0,0,0,0,0,0,3,4,40,0,4,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
319,11:55:00 AM,2,1,2,5,1,5,10,1,0,0,0,0,0,0,0,0,6,2,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
320,12:10:00 PM,2,1,2,5,1,5,10,1,0,0,0,0,0,0,0,0,6,2,30,1,1,20,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,10.5,19,158,8.1,57,20,10.5,68.4,57.5,7,96,0,10.5,49.4,178,7,56.6,125,10.5,57.1,355
321,12:03:00 PM,2,1,3,5,2,15,35,0,0,0,0,1,0,1,0,0,1,3,40,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,6,23,2.1,19,10,1.5,9.8,15,1.5,21,0,1.5,7.1,43,1.5,12.1,35,1.5,8.2,100
322,11:35:00 AM,2,1,7,5,1,5,10,0,0,0,0,0,0,0,0,0,5,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
323,12:24:00 PM,2,1,1,5,2,15,35,0,0,0,0,1,0,0,0,0,4,1,30,0,5,80,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3,8,45,3.2,28,10,3,19.5,20,3,41,0,3,14.1,65,3,24.2,60,3,16.3,130
324,12:28:00 PM,2,1,4,5,2,5,35,1,0,0,0,0,0,0,0,0,5,4,30,0,3,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0.8,4,12,0.038,5,10,0.8,5.2,10,0.038,1,0,0.8,3.8,32,0.038,0.3,20,0.8,4.4,100
325,12:31:00 PM,2,1,8,5,2,15,35,1,0,0,0,0,1,0,0,0,3,8,30,1,5,30,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,12.7,35,191,14.6,84,35,12.7,82.7,68.5,11,153,0,12.7,59.8,211,11,88.9,190,12.7,69.1,421
326,12:35:00 PM,2,1,2,5,1,5,10,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.3,9,35,2.7,20,10,2.3,15,16.5,2.1,30,0,2.3,10.8,55,2.1,17,50,2.3,12.5,130
327,12:39:00 PM,2,1,4,5,3,15,150,0,1,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.9,6,44,3.7,33,10,2.9,18.9,19.5,2.9,40,0,2.9,13.7,64,2.9,23.4,60,2.9,15.8,130
328,12:48:00 PM,2,1,1,6,2,5,35,0,1,0,0,0,0,0,1,0,4,4,40,0,4,30,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,14.4,40,216,17.6,99,45,14.4,93.8,77,11.7,163,0,14.4,67.8,236,11.7,94.5,200,14.4,78.3,472
329,12:52:00 PM,2,1,2,6,2,5,35,1,0,0,0,0,0,0,1,0,1,2,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,4,15,1,14,10,1,6.5,10,1,14,0,1,4.7,35,1,8.1,30,1,5.4,100
330,12:57:00 PM,2,1,7,6,1,5,10,0,0,0,0,0,0,0,0,0,5,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
331,1:03:00 PM,3,1,8,5,2,5,35,0,0,0,1,0,0,0,1,0,6,2,20,1,1,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
332,1:03:00 PM,3,1,8,5,1,5,10,0,1,0,0,0,0,0,0,0,4,8,30,1,1,20,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,0,1,8.8,25,132,8,57,20,8.8,57.3,49,6.8,95,0,8.8,41.4,152,6.8,54.9,125,8.8,47.9,304
333,1:05:00 PM,3,1,8,5,2,5,10,0,0,1,0,0,0,1,0,0,4,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
334,1:04:00 PM,3,1,6,14,1,5,10,0,0,0,0,0,0,0,1,0,2,6,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,5,17,1.1,15,10,1.1,7.2,15,1.1,15,0,1.1,5.2,37,1.1,8.9,30,1.1,6,100
335,12:45:00 PM,2,1,8,5,2,15,10,0,1,0,0,0,0,0,0,0,4,8,30,1,2,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,7.2,19,108,7.2,46,20,7.2,46.9,41,5.7,79,0,7.2,33.9,128,5.7,46.1,105,7.2,39.2,256
336,1:08:00 PM,3,1,4,6,2,5,35,1,0,0,0,0,0,0,0,0,1,5,30,1,4,20,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
337,1:09:00 PM,3,1,2,5,2,5,35,1,0,0,0,1,0,0,0,0,6,2,20,0,1,5,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.6,3,9,0.3,4,10,0.6,3.9,10,0.3,4,0,0.6,2.8,29,0.3,2.4,20,0.6,3.3,100
338,12:55:00 PM,2,1,2,5,2,15,35,0,0,0,0,1,0,0,0,0,6,2,20,0,1,5,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,12.3,27,185,15.5,90,40,12.3,80.1,66.5,9.7,133,0,12.3,57.9,205,9.7,78.4,170,12.3,66.9,409
339,1:05:00 PM,3,1,6,5,7,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.7,11,10,1.1,7.2,15,0.7,11,0,1.1,5.2,37,0.7,5.7,25,1.1,6,100
340,1:13:00 PM,3,1,7,14,2,25,75,1,0,0,0,0,0,0,0,0,4,2,30,0,1,20,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.8,11,42,2.7,37,10,2.8,18.2,19,2.4,34,0,2.8,13.2,62,2.4,19.4,55,2.8,15.2,130
341,1:15:00 PM,3,1,8,5,2,15,35,0,0,0,1,0,0,0,1,0,4,2,20,1,1,5,0,0,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,8.4,16,126,10.1,54,25,8.4,54.7,47,6.3,87,0,8.4,39.5,146,6.3,50.9,115,8.4,45.7,292
342,1:18:00 PM,3,1,4,5,2,15,35,0,1,0,0,1,0,0,0,0,6,4,30,0,4,30,0,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,7.5,18,113,7.6,49,20,7.5,48.9,42.5,7.4,102,0,7.5,35.3,133,7.4,59.8,135,7.5,40.8,265
343,1:31:00 PM,3,1,6,5,1,15,10,1,0,0,0,0,0,1,0,0,3,6,20,0,1,5,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,7.5,18,113,7.6,49,20,7.5,48.9,42.5,7.4,102,0,7.5,35.3,133,7.4,59.8,135,7.5,40.8,265
344,1:26:00 PM,3,1,7,15,2,15,35,0,1,0,0,1,0,0,0,0,4,6,30,0,1,20,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4.4,14,66,2.7,25,10,4.4,28.7,27,2.6,37,0,4.4,20.7,86,2.6,21,55,4.4,23.9,172
345,1:25:00 PM,3,1,7,16,2,15,35,0,0,0,0,0,0,0,0,0,2,4,40,0,5,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,4,16,60,3.1,28,10,4,26.1,25,2.3,32,0,4,18.8,80,2.3,18.6,50,4,21.8,160
346,1:12:00 PM,3,1,7,6,2,15,75,1,1,0,0,0,0,0,1,0,4,8,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.4,8,36,2.5,19,10,2.4,15.6,17,2.3,32,0,2.4,11.3,56,2.3,18.6,50,2.4,13.1,130
347,1:41:00 PM,3,1,4,6,1,5,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,60,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.2,6,18,1.1,16,10,1.2,7.8,15,1,14,0,1.2,5.6,38,1,8.1,30,1.2,6.5,100
348,1:45:00 PM,3,1,2,6,2,15,35,1,0,0,0,0,0,1,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,7,26,1.7,22,10,1.7,11.1,15,1.6,22,0,1.7,8,46,1.6,12.9,35,1.7,9.2,100
349,1:54:00 PM,3,1,2,6,1,15,10,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,7,30,2.8,28,10,2,13,15,1.6,22,0,2,9.4,50,1.6,12.9,35,2,10.9,100
350,1:58:00 PM,3,1,8,6,2,25,75,1,0,0,0,0,0,0,0,0,4,2,20,1,1,5,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.4,8,36,2.5,19,10,2.4,15.6,17,2.3,32,0,2.4,11.3,56,2.3,18.6,50,2.4,13.1,130
351,2:00:00 PM,3,1,2,6,2,15,35,0,0,0,0,1,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.7,7,26,1.7,22,10,1.7,11.1,15,1.6,22,0,1.7,8,46,1.6,12.9,35,1.7,9.2,100
352,2:33:00 PM,3,1,4,5,1,5,10,0,1,0,0,0,0,0,0,0,4,4,20,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2.4,8,36,2.3,21,10,2.4,15.6,17,2.3,32,0,2.4,11.3,56,2.3,18.6,50,2.4,13.1,130
353,2:36:00 PM,3,1,8,6,1,5,10,0,0,0,1,0,0,0,0,0,3,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
354,2:30:00 PM,3,1,4,13,1,5,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,20,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0.001,1,0,0,5,10,0.001,0,10,0.001,1,0,0.001,0,20,0.001,0,20,0.001,0,100
355,2:34:00 PM,3,1,2,11,1,5,10,1,0,0,0,1,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.6,9,10,1.1,7.2,15,0.6,9,0,1.1,5.2,37,0.6,4.8,25,1.1,6,100
356,2:38:00 PM,3,1,4,1,2,15,35,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,3.9,11,59,3.6,49,10,3.9,25.4,24.5,3.6,49,0,3.9,18.4,79,3.6,29.1,70,3.9,21.2,157
357,2:35:00 PM,3,1,8,6,2,15,35,0,0,0,1,0,0,1,0,0,4,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.6,8,24,1.8,20,10,1.6,10.4,15,1.5,21,0,1.6,7.5,44,1.5,12.1,35,1.6,8.7,100
358,2:42:00 PM,3,1,6,5,2,15,75,0,0,0,1,0,0,0,1,0,3,8,20,1,1,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,0,1,2.5,9,38,2.6,25,10,2.5,16.3,17.5,2.6,35,0,2.5,11.8,58,2.6,21,55,2.5,13.6,130
359,2:41:00 PM,3,1,1,6,1,15,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0.9,4,14,0.4,6,10,0.9,5.9,10,0.4,6,0,0.9,4.2,34,0.4,3.2,20,0.9,4.9,100
360,2:42:00 PM,3,1,8,6,2,15,75,0,0,0,1,0,0,0,0,0,4,4,30,1,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,3.2,9,48,3.2,29,10,3.2,20.8,21,2.3,32,0,3.2,15.1,68,2.3,18.6,50,3.2,17.4,136
361,2:42:00 PM,3,1,3,6,1,5,10,0,0,0,0,1,0,0,1,0,2,4,30,0,5,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.3,6,20,1.5,17,10,1.3,8.5,15,1.2,16,0,1.3,6.1,40,1.2,9.7,30,1.3,7.1,100
362,2:50:00 PM,3,1,3,6,2,15,75,1,0,0,0,0,0,1,0,0,2,3,40,1,2,5,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,10.2,27,153,9.7,58,25,10.2,66.5,56,8.9,123,0,10.2,48,173,8.9,71.9,155,10.2,55.5,346
363,2:46:00 PM,3,1,7,5,2,15,35,1,0,0,0,0,0,0,0,0,3,5,30,1,2,5,0,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,13.8,28,207,14,79,35,13.8,89.9,74,7.8,107,0,13.8,65,227,7.8,63,140,13.8,75.1,454
364,2:49:00 PM,3,1,1,6,7,25,75,0,0,0,0,0,0,0,0,0,6,1,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,6.9,20,104,6.5,51,15,6.9,45,39.5,5.6,77,0,6.9,32.5,124,5.6,45.2,105,6.9,37.5,247
365,2:50:00 PM,3,1,5,5,2,5,35,0,0,0,0,1,0,0,0,0,1,5,60,0,6,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,2.8,11,42,3.9,37,10,2.8,18.2,19,2.8,39,0,2.8,13.2,62,2.8,22.6,60,2.8,15.2,130
366,2:51:00 PM,3,1,2,6,1,5,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,5,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
367,2:54:00 PM,3,1,1,6,1,5,10,0,0,0,0,0,0,0,0,0,6,1,30,0,5,30,0,0,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,8.8,23,132,9,54,20,8.8,57.3,49,8.7,120,0,8.8,41.4,152,8.7,70.3,155,8.8,47.9,304
368,2:47:00 PM,3,1,3,6,2,5,10,0,0,0,0,1,0,0,1,0,2,3,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
369,2:54:00 PM,3,1,2,5,1,5,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.2,5,18,0.8,15,10,1.2,7.8,15,1.2,17,0,1.2,5.6,38,1.2,9.7,30,1.2,6.5,100
370,2:58:00 PM,3,1,4,6,1,15,10,0,0,0,0,0,0,0,0,0,6,4,30,0,5,30,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,12.8,37,192,19.9,114,50,12.8,83.4,69,10.9,150,0,12.8,60.2,212,10.9,88.1,190,12.8,69.6,424
371,2:54:00 PM,3,1,2,13,1,15,10,1,0,0,0,1,0,0,0,0,5,2,20,0,1,5,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,2,8,30,0.9,12,10,2,13,15,0.9,12,0,2,9.4,50,0.9,7.3,25,2,10.9,100
372,3:02:00 PM,4,1,8,6,1,15,10,0,0,0,1,0,0,0,1,0,2,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,8.4,17,126,5.5,47,15,8.4,54.7,47,5.1,70,0,8.4,39.5,146,5.1,41.2,95,8.4,45.7,292
373,3:00:00 PM,4,1,2,6,7,15,35,0,0,0,0,1,0,0,0,0,5,2,30,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,7,18,105,6.9,37,15,7,45.6,40,6.9,95,0,7,32.9,125,6.9,55.8,125,7,38.1,250
374,3:03:00 PM,4,1,1,6,6,15,10,1,0,0,0,0,0,0,0,0,5,1,40,0,5,60,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
375,3:07:00 PM,4,1,6,11,1,5,10,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.1,4,17,0.6,9,10,1.1,7.2,15,0.6,9,0,1.1,5.2,37,0.6,4.8,25,1.1,6,100
376,3:07:00 PM,4,1,7,6,1,5,10,1,0,0,0,0,0,1,0,0,5,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
377,3:04:00 PM,4,1,6,7,1,5,10,0,0,0,0,1,0,0,1,0,3,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,6,24,0.6,8,10,1.6,10.4,15,0.6,8,0,1.6,7.5,44,0.6,4.8,25,1.6,8.7,100
378,3:09:00 PM,4,1,2,6,1,5,10,1,0,0,0,0,0,1,0,0,5,2,20,1,1,5,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
379,3:08:00 PM,4,1,7,8,1,15,10,0,1,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.5,7,23,1,14,10,1.5,9.8,15,1,14,0,1.5,7.1,43,1,8.1,30,1.5,8.2,100
380,3:13:00 PM,4,1,7,16,7,5,10,1,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.8,6,27,3.7,27,10,1.8,11.7,15,1.6,22,0,1.8,8.5,47,1.6,12.9,35,1.8,9.8,100
381,3:16:00 PM,4,1,8,6,1,5,10,0,0,0,1,0,0,0,0,0,2,8,30,0,5,30,0,1,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.6,5,24,2.4,18,10,1.6,10.4,15,1.6,22,0,1.6,7.5,44,1.6,12.9,35,1.6,8.7,100
382,3:24:00 PM,4,1,6,6,1,5,10,0,0,0,1,0,0,0,0,0,6,8,30,0,5,30,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0.7,3,11,0.5,6,10,0.7,4.6,10,0.5,6,0,0.7,3.3,31,0.5,4,20,0.7,3.8,100
383,3:36:00 PM,4,1,6,6,1,5,10,0,0,0,1,0,0,1,0,0,2,8,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,6.9,20,104,6.5,51,15,6.9,45,39.5,5.6,77,0,6.9,32.5,124,5.6,45.2,105,6.9,37.5,247
384,3:40:00 PM,4,1,3,6,1,5,10,0,0,0,0,0,0,0,0,0,2,8,30,0,5,30,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,9,24,135,10.6,77,25,9,58.6,50,8.6,119,0,9,42.4,155,8.6,69.5,150,9,49,310
385,3:45:00 PM,4,1,7,6,2,5,35,0,0,0,0,0,0,0,0,0,6,4,40,0,4,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1.4,7,21,1.7,19,10,1.4,9.1,15,1.2,17,0,1.4,6.6,41,1.2,9.7,30,1.4,7.6,100
