ID,survey_time,surv_t,trip_purp,ac_st,ac_mode,ac_tt,ac_tc,b1,b2,b3,b4,b5,ac1,ac2,ac3,ac4,trip_freq,gen_purp,age,gen,occ,month_inc,veh_own_car,veh_own_bike,veh_own_cyc,mrt_pass,bus_av,car_av,leg_av,rick_av,walk_av,bike_av,cng_av,car_dist,car_tt,car_cost,bus_dist,bus_tt,bus_cost,leg_dist,leg_tt,leg_cost,walk_dist,walk_tt,walk_cost,bike_dist,bike_tt,bike_cost,rick_dist,rick_tt,rick_cost,cng_dist,cng_tt,cng_cost
822,1:21:00 PM,3,4,9,1,15,0,1,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.6,8.727272727,24,1.5,16,10,0.001,0.006521739,10,1.5,15,0,1.6,7.559055118,39.2,1.5,12.12,32,0.001,0.005454545,100
823,1:28:00 PM,3,2,9,7,10,10,1,0,0,0,0,0,0,0,0,5,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.4,18.54545455,51,2.9,25,10,0.001,0.006521739,10,2.4,34,0,3.4,16.06299213,60.8,2.4,19.392,50.4,0.001,0.005454545,100
824,1:31:00 PM,3,2,1,1,20,0,1,0,0,0,0,0,0,1,0,5,2,20,0,1,20,0,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,5.2,28.36363636,78,5.5,52,13.475,1.4,9.130434783,15,3.7,50,0,5.2,24.56692913,82.4,3.7,29.896,71.2,1.4,7.636363636,100
825,1:37:00 PM,3,1,7,2,20,30,0,0,0,0,0,0,0,0,0,6,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.6,8.727272727,24,0.6,8,10,0.4,2.608695652,10,0.6,8,0,1.6,7.559055118,39.2,0.6,4.848,21.2,0.4,2.181818182,100
826,1:43:00 PM,3,4,1,2,25,50,0,1,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.8,4.363636364,12,0.7,10,10,1.3,8.47826087,15,0.7,10,0,0.8,3.779527559,29.6,0.7,5.656,22.4,1.3,7.090909091,100
827,1:55:00 PM,3,2,11,7,20,50,1,0,0,0,0,0,0,0,0,5,2,20,1,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.4,26,10,0.6,3.913043478,10,2.3,31,0,2.3,10.86614173,47.6,2.3,18.584,48.8,0.6,3.272727273,100
828,1:54:00 PM,3,1,13,7,10,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.9,10.36363636,28.5,2.4,19,10,4.3,28.04347826,26.5,1.5,21,0,1.9,8.976377953,42.8,1.5,12.12,32,4.3,23.45454545,169
829,2:01:00 PM,3,3,1,2,20,50,0,0,0,0,0,0,1,1,0,2,3,40,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4,21.81818182,60,4.8,34,11.76,0.9,5.869565217,10,4,55,0,4,18.8976378,68,4,32.32,76,0.9,4.909090909,100
830,2:04:00 PM,3,6,8,2,15,40,0,0,0,0,1,0,0,0,0,1,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4,21.81818182,60,4,34,10,2.7,17.60869565,18.5,3.3,46,0,4,18.8976378,68,3.3,26.664,64.8,2.7,14.72727273,130
831,2:45:00 PM,3,6,9,2,15,30,0,0,0,0,0,0,0,0,0,2,6,20,0,1,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.3,18,49.5,3.2,30,10,9.9,64.56521739,54.5,2.6,36,0,3.3,15.59055118,59.6,2.6,21.008,53.6,9.9,54,337
832,3:00:00 PM,4,1,9,2,20,30,0,0,0,0,0,0,0,0,0,6,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.5,13.63636364,37.5,2.9,36,10,0.4,2.608695652,10,2.5,35,0,2.5,11.81102362,50,2.5,20.2,52,0.4,2.181818182,100
833,3:08:00 PM,4,5,16,2,20,40,0,0,0,1,0,0,0,0,0,4,5,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.4,13.09090909,36,1.3,27,10,0.7,4.565217391,10,1.3,18,0,2.4,11.33858268,48.8,1.3,10.504,29.6,0.7,3.818181818,100
834,3:15:00 PM,4,3,14,2,15,40,0,0,0,1,1,1,0,1,0,1,3,40,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.5,8.181818182,22.5,3.1,28,10,9.5,61.95652174,52.5,1.5,22,0,1.5,7.086614173,38,1.5,12.12,32,9.5,51.81818182,325
835,3:26:00 PM,4,6,9,1,3,0,0,0,0,0,0,0,0,0,0,4,6,20,0,1,20,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.5,2.727272727,7.5,0,5,10,8.8,57.39130435,49,0.5,7,0,0.5,2.362204724,26,0.5,4.04,20,8.8,48,304
836,3:34:00 PM,4,2,14,1,5,0,1,0,0,0,0,0,0,1,0,5,2,20,0,1,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.001,0.005454545,0.015,0,5,10,1.5,9.782608696,15,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,1.5,8.181818182,100
837,3:54:00 PM,4,7,9,2,10,20,1,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,8.5,27,20.825,1.6,10.43478261,15,1.7,23,0,1.7,8.031496063,40.4,1.7,13.736,34.4,1.6,8.727272727,100
838,3:46:00 PM,4,7,12,7,15,10,1,0,0,0,0,0,0,0,0,4,4,40,0,4,30,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.4,24,66,5.9,41,14.455,11.4,74.34782609,62,4.4,61,0,4.4,20.78740157,72.8,4.4,35.552,82.4,11.4,62.18181818,382
839,4:01:00 PM,4,1,9,6,15,10,0,0,0,0,0,0,0,0,0,5,1,40,0,5,60,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.3,18,49.5,3.2,30,10,2.1,13.69565217,15.5,2.6,36,0,3.3,15.59055118,59.6,2.6,21.008,53.6,2.1,11.45454545,130
840,4:05:00 PM,4,1,9,6,10,10,0,0,0,0,0,0,0,0,0,6,1,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,6.7,36.54545455,100.5,3.3,42,10,9.5,61.95652174,52.5,3.2,44,0,6.7,31.65354331,100.4,3.2,25.856,63.2,9.5,51.81818182,325
841,4:10:00 PM,4,2,14,1,5,0,0,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.001,0.005454545,0.015,0,5,10,21.1,137.6086957,110.5,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,21.1,115.0909091,673
842,4:17:00 PM,4,6,16,7,20,15,0,0,0,0,0,0,0,1,0,2,6,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.3,23.45454545,64.5,3.8,27,10,0.8,5.217391304,10,3.1,44,0,4.3,20.31496063,71.6,3.1,25.048,61.6,0.8,4.363636364,100
843,4:22:00 PM,4,1,9,1,15,0,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,0.2,2,10,1.4,9.130434783,15,0.2,2,0,1.3,6.141732283,35.6,0.2,1.616,20,1.4,7.636363636,100
844,4:47:00 PM,4,7,13,1,10,0,1,0,0,0,0,0,0,0,0,5,4,30,0,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,10.90909091,30,0.9,12,10,0.8,5.217391304,10,0.9,12,0,2,9.448818898,44,0.9,7.272,24.8,0.8,4.363636364,100
845,5:17:00 PM,5,7,9,7,15,10,0,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.9,15.81818182,43.5,3,32,10,1.7,11.08695652,15,2.9,40,0,2.9,13.7007874,54.8,2.9,23.432,58.4,1.7,9.272727273,100
846,5:41:00 PM,5,7,9,7,15,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,5.4,29.45454545,81,5.9,45,14.455,2.3,15,16.5,5.2,72,0,5.4,25.51181102,84.8,5.2,42.016,95.2,2.3,12.54545455,130
847,5:46:00 PM,5,7,9,2,20,50,0,1,0,0,0,0,0,0,0,5,4,30,0,3,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.1,16.90909091,46.5,3.1,25,10,1.4,9.130434783,15,2.4,33,0,3.1,14.64566929,57.2,2.4,19.392,50.4,1.4,7.636363636,100
848,5:58:00 PM,5,7,9,2,20,50,0,0,0,0,0,0,0,0,0,5,4,30,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.1,16.90909091,46.5,3.1,25,10,3.6,23.47826087,23,2.4,33,0,3.1,14.64566929,57.2,2.4,19.392,50.4,3.6,19.63636364,148
849,5:58:00 PM,5,3,9,2,10,30,0,0,0,0,0,0,0,1,0,1,3,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3.2,17.45454545,48,1,10,10,0.4,2.608695652,10,1.5,20,0,3.2,15.11811024,58.4,1.5,12.12,32,0.4,2.181818182,100
850,6:09:00 PM,5,7,9,7,20,10,1,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.6,19.63636364,54,4,28,10,3.4,22.17391304,22,3.1,43,0,3.6,17.00787402,63.2,3.1,25.048,61.6,3.4,18.54545455,142
851,6:17:00 PM,5,6,16,2,10,30,0,0,0,0,0,0,0,1,0,1,6,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.8,9.818181818,27,1.5,20,10,1.5,9.782608696,15,1.2,16,0,1.8,8.503937008,41.6,1.2,9.696,28.4,1.5,8.181818182,100
852,6:29:00 PM,5,7,1,7,20,10,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.9,21.27272727,58.5,3.5,30,10,2.3,15,16.5,3.5,49,0,3.9,18.42519685,66.8,3.5,28.28,68,2.3,12.54545455,130
853,6:20:00 PM,5,6,14,2,15,40,0,0,0,0,1,0,0,0,0,2,6,20,0,1,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,1.3,20,10,0.6,3.913043478,10,1.3,18,0,1.3,6.141732283,35.6,1.3,10.504,29.6,0.6,3.272727273,100
854,6:38:00 PM,5,7,14,2,20,40,1,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.8,9.818181818,27,1.6,26,10,3.4,22.17391304,22,1.6,22,0,1.8,8.503937008,41.6,1.6,12.928,33.2,3.4,18.54545455,142
855,6:44:00 PM,5,5,16,2,25,60,0,0,0,0,0,0,0,0,0,2,5,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.4,18.54545455,51,3.1,33,10,4.1,26.73913043,25.5,2.7,38,0,3.4,16.06299213,60.8,2.7,21.816,55.2,4.1,22.36363636,163
856,6:56:00 PM,5,7,9,7,20,10,0,0,0,0,0,0,0,0,0,3,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.4,18.54545455,51,2.9,25,10,2.3,15,16.5,2.4,34,0,3.4,16.06299213,60.8,2.4,19.392,50.4,2.3,12.54545455,130
857,6:50:00 PM,5,7,1,2,20,40,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.7,14.72727273,40.5,2.3,10,10,2.3,15,16.5,2.3,33,0,2.7,12.75590551,52.4,2.3,18.584,48.8,2.3,12.54545455,130
858,7:29:00 PM,6,7,9,7,20,10,0,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.4,18.54545455,51,3.6,28,10,0.6,3.913043478,10,3,42,0,3.4,16.06299213,60.8,3,24.24,60,0.6,3.272727273,100
859,8:00:00 PM,6,7,1,2,20,50,0,0,0,0,0,0,0,0,0,6,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.7,14.72727273,40.5,2.3,10,10,1.4,9.130434783,15,2.3,33,0,2.7,12.75590551,52.4,2.3,18.584,48.8,1.4,7.636363636,100
860,8:16:00 PM,6,7,10,2,20,60,0,0,0,0,1,0,0,1,0,3,1,40,0,5,60,0,1,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.9,10.36363636,28.5,2,25,10,0.001,0.006521739,10,1.8,26,0,1.9,8.976377953,42.8,1.8,14.544,35.6,0.001,0.005454545,100
861,8:42:00 PM,6,1,9,7,40,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,1,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,9.4,51.27272727,141,10.8,60,26.46,20.8,135.6521739,109,8.7,120,0,9.4,44.40944882,132.8,8.7,70.296,151.2,20.8,113.4545455,664
862,12:14:00 PM,2,8,6,7,15,10,0,0,0,0,0,0,0,0,0,4,8,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.6,14.18181818,39,1.7,15,10,1.5,9.782608696,15,1.7,24,0,2.6,12.28346457,51.2,1.7,13.736,34.4,1.5,8.181818182,100
863,12:20:00 PM,2,2,6,7,15,10,0,0,0,0,0,0,0,0,0,4,2,20,0,1,5,0,0,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.4,13.09090909,36,2.5,19,10,1.3,8.47826087,15,2.3,32,0,2.4,11.33858268,48.8,2.3,18.584,48.8,1.3,7.090909091,100
864,12:29:00 PM,2,6,14,2,12,40,1,0,0,0,0,0,1,0,0,3,6,30,1,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.5,8.181818182,22.5,3.1,28,10,2.3,15,16.5,1.5,22,0,1.5,7.086614173,38,1.5,12.12,32,2.3,12.54545455,130
865,12:38:00 PM,2,8,6,7,15,10,1,0,0,0,0,0,1,0,0,5,2,20,0,1,20,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.7,9.272727273,25.5,1.7,22,10,0.7,4.565217391,10,1.5,21,0,1.7,8.031496063,40.4,1.5,12.12,32,0.7,3.818181818,100
866,12:45:00 PM,2,4,6,1,20,0,0,1,0,0,0,0,0,0,0,4,4,40,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.2,17.45454545,48,3.2,33,10,3.3,21.52173913,21.5,2.6,36,0,3.2,15.11811024,58.4,2.6,21.008,53.6,3.3,18,139
867,12:55:00 PM,2,3,16,2,20,60,0,0,0,0,1,0,0,1,0,1,5,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,3.9,21.27272727,58.5,1.8,31,10,19.8,129.1304348,104,1.7,24,0,3.9,18.42519685,66.8,1.7,13.736,34.4,19.8,108,634
868,1:06:00 PM,3,6,14,1,5,0,1,0,0,0,0,0,0,1,0,1,2,20,0,1,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.001,0.005454545,0.015,0,5,10,3.4,22.17391304,22,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,3.4,18.54545455,142
869,1:13:00 PM,3,7,11,7,10,10,1,0,0,0,0,0,0,0,0,4,2,20,1,1,5,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.9,4.909090909,13.5,0.5,7,10,24.8,161.7391304,129,0.5,7,0,0.9,4.251968504,30.8,0.5,4.04,20,24.8,135.2727273,784
870,1:20:00 PM,3,4,6,2,20,50,0,0,0,0,0,0,0,0,0,6,4,30,0,4,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.4,13.09090909,36,2.5,19,10,0.001,0.006521739,10,2.3,32,0,2.4,11.33858268,48.8,2.3,18.584,48.8,0.001,0.005454545,100
871,1:22:00 PM,3,1,9,1,6,0,0,0,0,0,1,0,0,0,0,3,1,40,0,5,30,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.5,2.727272727,7.5,0,5,10,8.8,57.39130435,49,0.5,7,0,0.5,2.362204724,26,0.5,4.04,20,8.8,48,304
872,1:33:00 PM,3,2,6,2,10,20,0,0,0,0,0,0,0,0,0,6,2,20,1,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.6,3.272727273,9,0.4,5,10,0.001,0.006521739,10,0.4,5,0,0.6,2.834645669,27.2,0.4,3.232,20,0.001,0.005454545,100
873,1:33:00 PM,3,5,8,2,15,40,0,0,0,0,0,0,0,0,0,2,5,30,1,2,20,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4,21.81818182,60,4,34,10,5.1,33.26086957,30.5,3.3,46,0,4,18.8976378,68,3.3,26.664,64.8,5.1,27.81818182,193
874,1:39:00 PM,3,7,11,2,20,30,0,0,0,0,0,1,0,0,0,5,2,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.3,12.54545455,34.5,2.3,22,10,1.5,9.782608696,15,2.2,30,0,2.3,10.86614173,47.6,2.2,17.776,47.2,1.5,8.181818182,100
875,1:40:00 PM,3,7,12,7,20,10,1,0,0,0,0,0,0,0,0,4,1,40,0,5,60,0,1,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.4,24,66,5.9,41,14.455,6.5,42.39130435,37.5,4.4,61,0,4.4,20.78740157,72.8,4.4,35.552,82.4,6.5,35.45454545,235
876,1:48:00 PM,3,6,13,2,10,20,0,0,0,0,0,0,0,1,0,2,6,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,5.454545455,15,0.6,9,10,2.8,18.26086957,19,0.6,9,0,1,4.724409449,32,0.6,4.848,21.2,2.8,15.27272727,130
877,1:51:00 PM,3,7,14,1,5,0,1,0,0,0,0,0,0,0,0,5,2,20,0,1,20,0,0,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.001,0.005454545,0.015,0,5,10,0.4,2.608695652,10,0.001,1,0,0.001,0.004724409,20.012,0.001,0.00808,20,0.4,2.181818182,100
878,1:58:00 PM,3,6,13,2,10,20,0,0,0,0,0,0,0,1,0,2,6,20,1,1,5,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,5.454545455,15,0.6,9,10,1.9,12.39130435,15,0.6,9,0,1,4.724409449,32,0.6,4.848,21.2,1.9,10.36363636,100
879,2:05:00 PM,3,8,6,2,10,20,0,0,0,0,0,0,0,0,0,2,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.3,7.090909091,19.5,1.6,17,10,3.3,21.52173913,21.5,1.2,16,0,1.3,6.141732283,35.6,1.2,9.696,28.4,3.3,18,139
880,2:18:00 PM,3,1,6,7,15,10,0,0,0,0,0,0,0,0,0,4,1,40,0,5,80,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,1.7,22,10,8.8,57.39130435,49,1.5,21,0,1.7,8.031496063,40.4,1.5,12.12,32,8.8,48,304
881,2:24:00 PM,3,5,10,7,25,10,0,0,0,0,0,0,0,0,0,2,4,30,0,4,20,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.9,10.36363636,28.5,2,25,10,2.9,18.91304348,19.5,1.8,26,0,1.9,8.976377953,42.8,1.8,14.544,35.6,2.9,15.81818182,130
882,2:44:00 PM,3,4,6,7,20,10,1,0,0,0,0,0,0,0,0,4,4,40,0,3,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2.3,12.54545455,34.5,1.5,21,10,1.3,8.47826087,15,1.5,21,0,2.3,10.86614173,47.6,1.5,12.12,32,1.3,7.090909091,100
883,2:56:00 PM,3,6,16,2,15,30,0,0,0,0,0,0,0,0,0,2,2,20,0,1,30,0,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2.5,13.63636364,37.5,2.2,24,10,4.3,28.04347826,26.5,2,28,0,2.5,11.81102362,50,2,16.16,38,4.3,23.45454545,169
884,3:05:00 PM,4,7,7,2,20,50,0,0,0,0,0,0,0,0,0,4,1,30,0,5,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,4.4,24,66,3.5,34,10,3.2,20.86956522,21,2.5,34,0,4.4,20.78740157,72.8,2.5,20.2,52,3.2,17.45454545,136
885,3:16:00 PM,4,3,6,7,20,10,0,0,0,0,1,0,0,1,0,2,3,40,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,4.4,24,66,5.6,38,13.72,1,6.52173913,10,3.8,52,0,4.4,20.78740157,72.8,3.8,30.704,72.8,1,5.454545455,100
886,3:26:00 PM,4,7,6,2,15,30,0,0,0,0,0,0,0,0,0,6,2,20,0,1,5,0,0,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,3.8,20.72727273,57,2.4,29,10,1.3,8.47826087,15,2.7,37,0,3.8,17.95275591,65.6,2.7,21.816,55.2,1.3,7.090909091,100
887,3:33:00 PM,4,7,13,2,25,50,0,1,0,0,0,0,0,1,0,5,4,30,1,4,30,0,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.9,10.36363636,28.5,1.9,23,10,0.001,0.006521739,10,1.7,24,0,1.9,8.976377953,42.8,1.7,13.736,34.4,0.001,0.005454545,100
888,3:34:00 PM,4,1,15,2,10,30,0,0,0,0,0,0,0,0,0,3,1,30,0,5,60,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.2,6.545454545,18,1.3,15,10,1.3,8.47826087,15,1.2,17,0,1.2,5.669291339,34.4,1.2,9.696,28.4,1.3,7.090909091,100
889,3:40:00 PM,4,7,13,2,15,40,0,0,0,0,0,0,0,1,0,5,4,30,1,4,30,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1.1,6,16.5,1.1,12,10,3.4,22.17391304,22,0.75,11,0,1.1,5.196850394,33.2,0.75,6.06,23,3.4,18.54545455,142
890,3:48:00 PM,4,7,14,2,20,40,0,0,0,0,0,0,0,0,0,2,1,40,0,5,60,0,1,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2.2,12,33,3.8,36,10,1.5,9.782608696,15,2.2,30,0,2.2,10.39370079,46.4,2.2,17.776,47.2,1.5,8.181818182,100
891,4:06:00 PM,4,6,6,2,25,60,0,0,0,0,0,0,1,0,0,2,6,30,1,2,5,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1.7,9.272727273,25.5,1.7,22,10,2.8,18.26086957,19,1.5,21,0,1.7,8.031496063,40.4,1.5,12.12,32,2.8,15.27272727,130
892,4:39:00 PM,4,6,14,2,10,20,0,0,0,0,0,0,0,1,0,2,6,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.7,9.272727273,25.5,0.9,12,10,4.3,28.04347826,26.5,0.9,12,0,1.7,8.031496063,40.4,0.9,7.272,24.8,4.3,23.45454545,169
893,4:45:00 PM,4,6,14,2,15,30,0,0,0,0,0,0,0,1,0,1,6,20,1,1,5,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1.3,7.090909091,19.5,1.3,20,10,0.4,2.608695652,10,1.3,18,0,1.3,6.141732283,35.6,1.3,10.504,29.6,0.4,2.181818182,100
894,4:50:00 PM,4,7,13,1,5,0,1,0,0,0,0,0,0,1,0,6,2,20,1,1,5,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0.7,3.818181818,10.5,0,5,10,0.4,2.608695652,10,0.35,5,0,0.7,3.307086614,28.4,0.35,2.828,20,0.4,2.181818182,100
895,4:58:00 PM,4,6,12,2,20,30,0,0,0,0,0,0,0,1,0,1,6,20,0,1,5,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1.5,8.181818182,22.5,1.3,18,10,4.9,31.95652174,29.5,1.3,18,0,1.5,7.086614173,38,1.3,10.504,29.6,4.9,26.72727273,187
896,5:07:00 PM,5,4,16,2,25,60,0,0,0,0,0,0,0,1,1,6,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.1,16.90909091,46.5,3.1,20,10,2.5,16.30434783,17.5,2,27,0,3.1,14.64566929,57.2,2,16.16,38,2.5,13.63636364,130
897,5:16:00 PM,5,6,10,7,15,10,0,0,0,0,0,0,0,0,0,4,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.7,20.18181818,55.5,1.8,24,10,3.1,20.2173913,20.5,1.8,24,0,3.7,17.48031496,64.4,1.8,14.544,35.6,3.1,16.90909091,133
898,5:19:00 PM,5,6,11,2,10,20,0,0,0,0,0,0,0,1,0,5,4,30,0,4,30,0,0,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,3.9,21.27272727,58.5,1,13,10,0.001,0.006521739,10,1,13,0,3.9,18.42519685,66.8,1,8.08,26,0.001,0.005454545,100
899,5:37:00 PM,5,4,10,7,25,10,1,0,0,0,0,0,0,0,0,2,4,30,0,4,30,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,4,21.81818182,60,3.2,26,10,2.9,18.91304348,19.5,1.7,24,0,4,18.8976378,68,1.7,13.736,34.4,2.9,15.81818182,130
900,5:34:00 PM,5,7,13,1,5,0,0,0,0,0,0,0,0,0,0,6,4,30,0,3,30,0,0,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0.7,3.818181818,10.5,0,5,10,22.1,144.1304348,115.5,0.35,5,0,0.7,3.307086614,28.4,0.35,2.828,20,22.1,120.5454545,703
901,5:52:00 PM,5,6,10,2,15,30,0,0,0,0,0,0,0,1,0,4,6,20,0,1,20,0,0,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2.5,13.63636364,37.5,2.5,25,10,0.7,4.565217391,10,2.4,33,0,2.5,11.81102362,50,2.4,19.392,50.4,0.7,3.818181818,100
